loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
0,0,10,0,0,21759
0,0,1,0,1,21760
172,26,10,17,0,21761
0,0,0,0,0,21762
6,82,9,8,0,21763
0,0,9,0,0,21764
-61,8,5,6,1,21765
132,177,8,22,0,21766
-87,197,7,21,0,21767
-90,213,4,23,1,21768
-237,-24,10,23,0,21769
131,13,0,13,0,21770
92,178,1,20,0,21771
84,48,6,9,1,21772
169,180,11,24,0,21773
-79,58,0,9,0,21774
4,19,0,1,1,21775
4,126,8,12,0,21776
78,233,0,24,1,21777
-153,56,8,16,0,21778
6,206,7,20,1,21779
123,220,6,25,1,21780
10,0,9,1,1,21781
110,28,9,11,1,21782
-141,48,9,14,1,21783
-58,68,9,8,1,21784
-49,49,8,6,0,21785
-158,205,9,25,1,21786
33,272,2,27,0,21787
105,217,9,24,0,21788
-25,121,4,12,0,21789
171,30,8,17,0,21790
-155,209,2,26,0,21791
125,165,7,20,0,21792
0,0,1,0,1,21793
0,0,3,0,1,21794
-166,214,0,27,1,21795
-218,158,5,26,0,21796
-229,11,9,22,0,21797
-38,266,6,26,1,21798
220,104,2,24,0,21799
86,172,2,19,0,21800
-48,107,8,11,0,21801
-174,189,8,25,1,21802
-23,69,3,7,0,21803
141,225,2,26,0,21804
230,50,8,23,0,21805
-5,10,4,1,0,21806
-181,232,4,29,0,21807
0,0,2,0,1,21808
-172,215,6,27,0,21809
203,78,6,21,0,21810
172,17,3,17,0,21811
87,66,10,10,0,21812
-229,1,0,22,1,21813
0,0,10,0,1,21814
1,158,9,15,1,21815
6,81,10,8,0,21816
132,3,4,13,1,21817
108,22,3,11,1,21818
-194,169,6,25,0,21819
-6,203,1,20,0,21820
0,0,3,0,1,21821
99,88,8,13,1,21822
141,145,7,20,0,21823
0,0,1,0,0,21824
-79,196,10,21,0,21825
29,237,4,23,0,21826
-51,61,1,7,0,21827
69,99,4,12,1,21828
-97,160,9,18,0,21829
118,59,10,13,1,21830
-31,259,11,26,0,21831
108,169,5,20,0,21832
18,45,0,4,0,21833
-235,91,0,25,1,21834
200,95,5,22,0,21835
-166,168,1,23,1,21836
-146,158,4,21,1,21837
0,0,0,0,1,21838
-94,238,1,25,0,21839
-201,104,4,22,1,21840
-11,206,6,20,1,21841
168,197,5,25,0,21842
-143,120,7,18,0,21843
0,0,0,0,0,21844
-157,25,3,15,1,21845
65,96,11,11,1,21846
135,161,4,21,0,21847
202,-14,2,20,1,21848
-29,33,0,4,0,21849
141,222,0,26,0,21850
-38,159,4,16,0,21851
12,69,9,7,0,21852
-161,109,2,19,1,21853
0,0,4,0,1,21854
-135,224,4,26,0,21855
-10,40,4,4,0,21856
-72,247,3,25,1,21857
-103,135,7,16,1,21858
-57,189,8,19,1,21859
-156,-9,11,15,0,21860
-132,154,6,20,0,21861
-13,7,6,1,0,21862
0,0,3,0,0,21863
0,0,2,0,1,21864
0,0,2,0,0,21865
-101,116,7,15,0,21866
20,20,1,2,1,21867
-84,91,1,12,0,21868
106,138,0,17,1,21869
-57,702,0,70,0,21870
231,-4,10,23,1,21871
-20,247,10,24,0,21872
78,3,9,7,0,21873
121,19,6,12,1,21874
-149,125,1,19,0,21875
186,115,10,21,0,21876
8,254,6,25,1,21877
-111,0,10,11,0,21878
153,101,0,18,1,21879
161,-6,5,16,0,21880
181,181,11,25,0,21881
159,189,2,24,1,21882
-174,28,2,17,0,21883
-179,-10,0,17,1,21884
13,206,4,20,0,21885
-90,30,10,9,1,21886
-222,120,8,25,0,21887
20,19,3,2,1,21888
-239,11,6,23,0,21889
235,59,5,24,0,21890
-123,95,4,15,1,21891
-37,26,9,4,0,21892
-108,110,5,15,1,21893
-24,129,6,13,0,21894
17,80,6,8,1,21895
56,20,1,5,0,21896
-194,-21,1,19,0,21897
0,0,11,0,0,21898
-120,140,4,18,0,21899
-197,163,0,25,0,21900
200,12,4,20,0,21901
0,0,3,0,1,21902
20,23,9,3,0,21903
147,136,3,20,1,21904
-136,115,7,17,1,21905
-18,200,5,20,0,21906
77,124,6,14,0,21907
184,87,0,20,0,21908
118,164,1,20,0,21909
158,53,8,16,0,21910
195,91,7,21,1,21911
1,19,3,1,0,21912
0,0,2,0,1,21913
0,0,7,0,1,21914
0,0,9,0,1,21915
0,0,7,0,1,21916
-176,169,7,24,1,21917
-127,7,2,12,0,21918
144,166,0,21,0,21919
92,230,11,24,0,21920
0,0,6,0,0,21921
-4,82,2,8,0,21922
-58,184,9,19,0,21923
0,0,6,0,0,21924
99,15,2,10,1,21925
-90,194,5,21,0,21926
0,0,10,0,1,21927
0,0,8,0,1,21928
-125,143,1,18,0,21929
61,63,11,8,1,21930
-5,266,8,26,1,21931
0,0,3,0,0,21932
111,176,6,20,0,21933
-15,69,8,7,1,21934
201,-2,2,20,0,21935
97,162,6,18,0,21936
0,0,5,0,1,21937
-84,63,10,10,0,21938
0,0,9,0,1,21939
0,0,5,0,1,21940
-133,-14,5,13,0,21941
-128,-1,9,12,1,21942
-42,263,4,26,0,21943
-126,53,11,13,0,21944
162,194,0,25,0,21945
185,71,4,19,1,21946
32,255,4,25,1,21947
-6,20,7,2,1,21948
-155,231,0,27,1,21949
0,0,9,0,0,21950
0,0,3,0,0,21951
-161,-9,11,16,1,21952
-2,46,7,4,1,21953
-23,186,7,18,1,21954
28,0,5,2,0,21955
133,235,5,27,1,21956
39,41,4,5,0,21957
0,0,0,0,1,21958
-191,66,9,20,1,21959
179,219,5,28,0,21960
0,0,3,0,0,21961
-27,219,0,22,0,21962
0,0,9,0,1,21963
-84,144,2,16,1,21964
24,257,10,25,0,21965
225,14,4,22,1,21966
20,30,7,3,0,21967
-171,190,2,25,1,21968
-147,231,1,27,0,21969
-54,107,11,11,1,21970
13,82,3,8,1,21971
0,0,0,0,0,21972
0,0,1,0,0,21973
132,143,4,19,1,21974
0,0,6,0,1,21975
166,0,9,16,0,21976
-171,102,2,19,0,21977
118,224,10,25,0,21978
23,12,0,2,0,21979
-94,274,1,28,0,21980
136,149,7,20,1,21981
85,2,6,8,0,21982
-19,1,10,1,0,21983
-11,441,0,44,0,21984
-85,132,4,15,1,21985
-108,265,0,28,1,21986
-161,200,4,25,0,21987
38,127,5,13,1,21988
0,0,6,0,1,21989
-79,43,10,8,0,21990
-13,22,1,2,1,21991
120,187,1,22,0,21992
0,0,0,0,0,21993
-232,50,6,23,0,21994
0,0,5,0,1,21995
-14,40,7,4,1,21996
-67,160,0,17,1,21997
164,58,6,17,0,21998
-145,214,9,25,1,21999
94,108,2,14,1,22000
0,0,9,0,1,22001
158,0,10,15,0,22002
131,-16,3,13,0,22003
154,194,11,24,1,22004
179,143,10,22,0,22005
148,30,10,15,0,22006
0,0,7,0,1,22007
-161,214,1,26,0,22008
167,0,9,16,0,22009
0,0,8,0,0,22010
-105,71,2,12,1,22011
51,25,2,5,0,22012
196,164,0,25,0,22013
7,68,4,6,1,22014
151,71,4,16,0,22015
236,13,5,23,1,22016
-101,127,2,16,1,22017
95,184,7,20,0,22018
-109,260,6,28,0,22019
-192,150,8,24,0,22020
-46,263,0,26,1,22021
-106,141,9,17,1,22022
179,79,4,19,0,22023
-163,178,6,24,0,22024
11,4,2,1,1,22025
-204,-8,2,20,0,22026
0,0,2,0,1,22027
125,171,0,21,0,22028
103,186,5,21,0,22029
112,196,10,22,0,22030
-111,110,1,15,0,22031
-77,145,0,16,1,22032
-104,7,5,10,1,22033
207,174,11,27,0,22034
-18,250,0,25,0,22035
95,228,2,24,0,22036
209,64,4,21,1,22037
29,3,3,2,1,22038
84,-37,6,9,0,22039
126,63,6,14,1,22040
-147,21,6,14,1,22041
26,12,6,2,0,22042
-140,91,11,16,0,22043
-201,145,0,24,0,22044
97,5,8,9,1,22045
195,160,6,25,0,22046
13,260,1,26,0,22047
130,44,9,13,1,22048
-141,-8,3,14,1,22049
0,0,7,0,1,22050
70,189,0,20,1,22051
116,125,2,17,1,22052
-101,6,0,10,0,22053
0,0,6,0,1,22054
75,30,0,8,0,22055
1,63,0,6,1,22056
142,133,5,19,0,22057
158,91,4,18,0,22058
164,33,5,16,1,22059
13,3,10,1,1,22060
2,82,0,8,1,22061
46,21,6,5,0,22062
20,209,8,20,1,22063
-21,86,11,8,0,22064
-154,164,6,22,1,22065
0,0,9,0,0,22066
-156,194,4,24,0,22067
-13,35,1,3,0,22068
-187,195,9,27,1,22069
140,0,0,14,1,22070
162,19,6,16,0,22071
-139,20,0,14,0,22072
51,172,0,17,0,22073
115,135,6,17,0,22074
-158,204,2,25,0,22075
26,61,4,6,1,22076
-79,205,4,21,0,22077
69,64,2,9,1,22078
212,138,1,25,0,22079
0,0,8,0,0,22080
174,138,11,22,0,22081
231,-11,3,23,0,22082
-25,66,0,7,1,22083
24,85,4,8,0,22084
-147,201,6,24,1,22085
0,0,4,0,0,22086
-1,11,7,1,1,22087
0,0,4,0,1,22088
71,36,4,7,1,22089
135,219,6,25,1,22090
-110,127,11,16,0,22091
-220,127,9,25,1,22092
-123,-1,8,12,0,22093
147,36,1,15,1,22094
0,0,2,0,1,22095
-131,30,2,13,1,22096
135,247,4,28,1,22097
46,56,3,7,0,22098
119,37,2,12,0,22099
-230,45,6,23,0,22100
-192,56,2,20,0,22101
-109,18,1,11,0,22102
-18,33,0,3,1,22103
0,0,9,0,1,22104
133,244,11,27,0,22105
-25,51,8,5,0,22106
-169,196,5,25,1,22107
6,58,10,5,1,22108
0,0,5,0,1,22109
0,0,2,0,1,22110
-179,-26,0,18,0,22111
-150,80,2,17,0,22112
0,0,0,0,0,22113
-60,193,5,20,0,22114
-94,120,10,15,0,22115
0,0,0,0,0,22116
-153,209,3,25,1,22117
-140,225,1,26,1,22118
158,82,11,17,0,22119
-45,77,2,8,1,22120
0,0,0,0,1,22121
-154,138,10,20,1,22122
-1,181,0,18,0,22123
13,12,11,1,1,22124
0,0,7,0,0,22125
0,0,5,0,1,22126
201,199,0,28,0,22127
-67,66,5,9,0,22128
-138,204,6,24,1,22129
0,0,0,0,1,22130
0,0,4,0,1,22131
-163,26,0,16,1,22132
-225,107,5,24,0,22133
-171,84,2,19,1,22134
67,0,10,6,0,22135
-12,9,1,1,0,22136
24,268,1,26,1,22137
17,11,2,2,1,22138
89,85,3,12,0,22139
157,-25,7,15,1,22140
123,56,11,13,1,22141
-213,148,1,25,0,22142
38,77,2,8,0,22143
-139,116,1,18,0,22144
-72,199,2,21,0,22145
106,163,10,19,1,22146
-119,-23,10,12,1,22147
-4,55,4,5,1,22148
89,199,0,21,0,22149
-84,265,0,27,0,22150
56,75,4,9,0,22151
-16,86,0,8,0,22152
-191,93,3,21,0,22153
-132,149,10,19,1,22154
-225,122,1,25,1,22155
0,0,5,0,1,22156
205,0,10,20,0,22157
-68,1,4,6,0,22158
-107,0,0,10,0,22159
24,198,11,19,0,22160
0,0,9,0,0,22161
0,0,4,0,1,22162
-27,272,0,27,1,22163
-10,123,2,12,1,22164
81,123,11,14,0,22165
-67,30,9,7,1,22166
0,0,1,0,1,22167
43,181,11,18,0,22168
-20,186,6,18,0,22169
209,121,3,24,0,22170
0,0,7,0,1,22171
100,245,9,26,1,22172
0,0,7,0,1,22173
10,104,7,10,0,22174
-48,53,2,7,0,22175
34,45,2,5,1,22176
-76,4,6,7,1,22177
134,227,4,26,1,22178
0,0,3,0,1,22179
213,138,1,25,0,22180
79,80,0,11,0,22181
27,56,4,6,1,22182
114,224,10,25,0,22183
-160,47,9,16,0,22184
-16,0,6,1,1,22185
-25,8,0,2,1,22186
150,127,9,19,1,22187
135,8,4,13,0,22188
200,248,0,31,0,22189
99,142,8,17,0,22190
-6,192,0,19,1,22191
-231,-3,5,23,1,22192
161,215,0,26,0,22193
133,231,3,26,1,22194
0,0,8,0,1,22195
0,0,9,0,1,22196
34,77,3,8,1,22197
48,52,1,7,0,22198
0,0,4,0,1,22199
-125,175,3,21,1,22200
-125,134,6,18,1,22201
85,155,0,17,0,22202
-109,108,0,15,1,22203
-131,91,11,15,0,22204
110,20,9,11,0,22205
-46,77,4,8,1,22206
107,222,1,24,1,22207
0,0,6,0,1,22208
87,171,9,19,1,22209
0,0,1,0,1,22210
0,0,2,0,0,22211
-97,228,2,24,0,22212
70,116,1,13,0,22213
92,72,9,11,0,22214
0,0,8,0,0,22215
0,0,7,0,0,22216
1,56,7,5,0,22217
-52,238,0,24,0,22218
-200,153,10,25,0,22219
77,250,0,26,1,22220
11,94,7,9,0,22221
49,207,0,21,1,22222
166,164,7,23,0,22223
-136,130,8,18,1,22224
-29,215,6,21,1,22225
-34,237,0,23,0,22226
-89,105,5,13,0,22227
0,0,3,0,1,22228
0,0,11,0,0,22229
232,82,4,24,0,22230
0,0,5,0,0,22231
153,70,1,16,0,22232
141,219,0,26,1,22233
-112,75,11,13,0,22234
24,56,0,6,0,22235
-138,115,11,17,0,22236
0,0,3,0,1,22237
-51,109,4,12,1,22238
0,0,2,0,0,22239
0,0,5,0,1,22240
-161,-18,5,16,1,22241
-196,181,11,26,0,22242
143,-8,3,14,1,22243
-66,149,4,16,1,22244
144,94,4,17,1,22245
161,199,3,25,0,22246
-35,110,5,11,1,22247
-105,-3,10,10,0,22248
75,30,1,8,1,22249
-146,143,3,20,0,22250
-92,247,0,26,1,22251
-197,5,0,19,0,22252
-87,141,3,16,0,22253
184,178,7,25,0,22254
182,23,11,18,0,22255
0,0,0,0,0,22256
-77,7,7,7,1,22257
3,196,0,19,0,22258
0,0,6,0,0,22259
-147,106,3,18,0,22260
0,0,10,0,1,22261
56,28,2,6,1,22262
99,217,4,23,1,22263
122,129,11,17,0,22264
135,91,8,16,1,22265
0,0,10,0,1,22266
-42,67,3,7,0,22267
-130,108,6,16,1,22268
-42,63,11,7,0,22269
-100,13,5,10,1,22270
-113,100,11,15,0,22271
0,0,7,0,0,22272
-62,166,6,17,0,22273
204,41,6,20,0,22274
-113,0,0,11,1,22275
0,0,0,0,0,22276
1,15,0,1,1,22277
159,36,8,16,1,22278
-48,184,0,19,0,22279
8,130,2,13,1,22280
-161,21,11,16,1,22281
68,11,1,6,0,22282
13,42,4,4,1,22283
144,41,2,14,1,22284
5,179,5,17,1,22285
67,28,10,7,1,22286
218,9,11,21,1,22287
-100,227,5,24,0,22288
205,150,6,25,1,22289
-138,232,11,26,0,22290
164,173,0,23,1,22291
0,0,3,0,1,22292
5,151,1,15,0,22293
0,0,10,0,0,22294
225,47,2,22,0,22295
1,43,6,4,0,22296
210,130,8,24,0,22297
167,99,6,19,0,22298
204,28,4,20,0,22299
0,0,2,0,1,22300
43,250,1,25,0,22301
75,71,4,10,0,22302
0,0,3,0,0,22303
149,14,3,14,0,22304
-187,134,4,23,0,22305
-200,-9,9,20,0,22306
0,0,5,0,0,22307
172,49,5,17,1,22308
-71,160,7,17,0,22309
159,-18,10,16,0,22310
199,28,4,20,1,22311
143,113,7,18,1,22312
56,186,7,19,1,22313
-8,238,10,23,0,22314
0,0,4,0,1,22315
-196,198,5,27,0,22316
-6,98,5,9,0,22317
21,22,1,3,0,22318
176,163,9,23,1,22319
-200,99,8,22,0,22320
-10,265,1,26,0,22321
136,212,2,25,0,22322
-6,5,4,0,1,22323
135,6,9,13,0,22324
0,0,1,0,0,22325
-59,241,0,24,0,22326
146,124,9,19,1,22327
0,0,0,0,1,22328
0,0,10,0,1,22329
87,196,10,21,1,22330
0,0,1,0,1,22331
138,79,6,15,1,22332
47,154,0,16,0,22333
-100,91,2,13,1,22334
0,0,11,0,1,22335
-18,184,11,18,1,22336
24,31,4,3,0,22337
1,13,10,1,0,22338
-8,52,3,5,1,22339
-62,140,8,15,0,22340
236,94,10,25,0,22341
61,5,5,6,1,22342
0,0,0,0,1,22343
125,145,9,19,1,22344
106,186,6,21,0,22345
-32,41,5,5,0,22346
241,13,4,24,0,22347
-174,-3,9,17,0,22348
130,209,11,24,1,22349
-15,194,9,19,0,22350
108,154,5,18,0,22351
0,0,8,0,0,22352
233,36,1,23,1,22353
91,142,8,16,1,22354
0,0,0,0,0,22355
-202,28,3,20,0,22356
43,101,0,10,1,22357
135,207,2,24,1,22358
74,259,1,26,0,22359
192,-14,3,19,0,22360
-15,1,2,1,1,22361
146,145,11,20,0,22362
158,204,1,25,1,22363
200,-21,3,20,0,22364
0,0,2,0,0,22365
-153,160,2,22,0,22366
-228,-8,7,22,0,22367
121,229,0,25,1,22368
101,26,4,10,0,22369
-111,152,1,18,0,22370
-21,51,10,5,1,22371
-89,254,0,26,0,22372
163,12,10,16,1,22373
144,26,10,14,1,22374
97,77,10,12,0,22375
15,91,10,9,1,22376
0,0,5,0,1,22377
119,223,5,25,0,22378
0,0,4,0,0,22379
-41,105,8,11,0,22380
-16,133,9,13,1,22381
-23,129,2,13,0,22382
-48,18,0,5,0,22383
-186,164,9,24,0,22384
0,0,7,0,1,22385
-7,16,10,1,0,22386
-166,214,5,27,0,22387
113,151,0,18,0,22388
-13,215,7,21,1,22389
97,156,4,18,0,22390
162,25,4,16,0,22391
70,156,7,17,1,22392
23,1,5,2,1,22393
-23,252,10,25,0,22394
75,192,9,20,0,22395
58,80,5,9,1,22396
-188,37,4,19,0,22397
-99,65,11,11,0,22398
-27,19,3,3,0,22399
0,0,2,0,0,22400
36,56,6,6,1,22401
-131,105,8,16,1,22402
-189,110,3,21,1,22403
189,3,3,18,1,22404
167,78,11,18,0,22405
72,176,11,19,1,22406
-100,145,1,17,0,22407
-153,91,9,17,1,22408
32,188,5,19,0,22409
1,-5,7,0,1,22410
-182,207,9,27,1,22411
126,125,11,17,1,22412
-128,151,11,19,0,22413
-174,199,7,26,0,22414
118,142,4,18,1,22415
-215,150,1,26,0,22416
75,245,7,25,0,22417
200,-14,0,20,1,22418
47,195,0,20,0,22419
121,99,1,15,1,22420
0,0,11,0,1,22421
0,0,11,0,0,22422
89,112,9,14,1,22423
-152,157,0,21,0,22424
-150,39,1,15,0,22425
185,206,1,27,1,22426
-10,263,0,26,0,22427
-153,89,7,17,0,22428
0,0,3,0,1,22429
0,0,10,0,1,22430
-108,132,1,17,0,22431
189,134,1,23,0,22432
107,134,11,17,0,22433
16,55,4,5,0,22434
61,249,3,25,0,22435
146,115,2,18,0,22436
-184,162,8,24,1,22437
-163,211,2,26,0,22438
-62,69,7,9,0,22439
-54,45,3,7,0,22440
-18,51,9,5,0,22441
89,47,5,10,0,22442
0,0,2,0,0,22443
149,54,3,15,0,22444
-235,-19,8,23,0,22445
148,143,11,20,0,22446
0,0,7,0,1,22447
8,184,1,18,0,22448
21,82,8,8,0,22449
-6,252,4,25,1,22450
-176,86,9,19,1,22451
190,114,11,22,1,22452
-157,120,0,19,1,22453
0,0,9,0,0,22454
26,132,1,13,0,22455
225,-18,6,22,1,22456
-187,45,6,19,1,22457
-22,20,7,2,0,22458
94,179,0,20,0,22459
34,145,0,14,1,22460
-51,61,9,7,1,22461
72,23,5,7,0,22462
28,194,2,19,1,22463
0,0,0,0,0,22464
0,0,10,0,0,22465
0,0,8,0,1,22466
-172,49,9,17,0,22467
146,203,10,25,0,22468
152,-33,10,15,0,22469
97,219,6,23,0,22470
0,0,6,0,1,22471
67,237,1,24,0,22472
-164,-19,0,16,0,22473
105,72,4,12,1,22474
-146,31,10,14,0,22475
-152,189,2,24,0,22476
0,0,0,0,1,22477
83,242,5,25,0,22478
-96,192,10,21,0,22479
83,108,2,13,0,22480
138,205,2,24,0,22481
227,-11,0,22,1,22482
146,114,11,18,1,22483
189,154,10,24,1,22484
0,0,2,0,0,22485
198,17,9,19,0,22486
0,0,10,0,1,22487
0,0,11,0,1,22488
61,88,5,10,1,22489
171,199,1,26,0,22490
7,0,5,0,1,22491
64,127,8,14,1,22492
0,0,1,0,0,22493
84,169,7,18,1,22494
138,222,1,26,0,22495
184,51,10,19,0,22496
51,23,0,5,1,22497
127,252,1,28,1,22498
0,0,1,0,1,22499
-128,233,4,26,0,22500
-49,187,1,19,0,22501
138,19,0,13,0,22502
161,-8,0,16,1,22503
115,173,9,20,0,22504
0,0,0,0,0,22505
0,0,2,0,1,22506
-106,147,1,18,0,22507
-31,280,3,28,0,22508
0,0,0,0,1,22509
-55,121,0,13,0,22510
62,26,1,6,1,22511
0,0,10,0,0,22512
78,93,1,12,0,22513
0,0,2,0,0,22514
-235,23,0,23,1,22515
-10,259,1,25,1,22516
-32,77,6,8,0,22517
0,0,11,0,0,22518
-16,33,8,3,1,22519
138,4,5,13,0,22520
-233,-5,6,23,0,22521
52,186,0,19,1,22522
-14,196,0,19,1,22523
200,143,9,24,1,22524
177,199,6,26,0,22525
-54,66,10,8,0,22526
119,0,6,11,0,22527
56,245,0,25,1,22528
0,0,1,0,0,22529
-74,235,4,24,0,22530
0,0,0,0,1,22531
0,0,0,0,1,22532
0,0,6,0,1,22533
26,9,1,2,1,22534
-112,176,8,20,1,22535
102,64,0,12,1,22536
-220,124,11,25,1,22537
13,11,10,1,1,22538
0,0,4,0,0,22539
1,93,11,9,0,22540
0,0,6,0,1,22541
-119,151,6,19,0,22542
209,151,0,25,0,22543
111,236,2,26,1,22544
46,59,0,7,1,22545
-97,117,0,15,0,22546
0,0,8,0,1,22547
-192,-1,6,19,1,22548
159,116,2,19,0,22549
-186,184,0,26,1,22550
0,0,10,0,1,22551
89,2,0,8,0,22552
0,0,2,0,1,22553
4,56,3,5,1,22554
0,15,5,1,1,22555
0,0,2,0,1,22556
158,205,1,25,1,22557
186,-8,2,18,1,22558
-24,261,2,26,1,22559
-193,66,1,20,1,22560
-142,83,5,16,0,22561
0,0,8,0,1,22562
-138,215,7,25,0,22563
-164,189,5,25,0,22564
0,0,7,0,0,22565
12,259,0,25,0,22566
54,82,5,9,0,22567
136,219,3,25,0,22568
-16,250,7,25,0,22569
-176,-18,2,17,1,22570
-177,186,1,25,1,22571
7,253,5,25,0,22572
34,172,7,17,0,22573
0,0,6,0,1,22574
64,247,4,25,0,22575
178,21,9,17,1,22576
-124,162,1,20,0,22577
7,211,6,21,0,22578
-49,42,3,6,0,22579
0,0,9,0,1,22580
108,138,0,17,0,22581
36,18,9,4,0,22582
39,72,0,8,0,22583
59,25,9,6,0,22584
-100,104,3,14,1,22585
0,0,7,0,1,22586
77,172,8,18,1,22587
209,150,5,25,1,22588
-30,216,7,21,1,22589
0,0,6,0,1,22590
0,51,6,5,1,22591
-212,169,0,27,0,22592
-71,20,5,7,1,22593
-164,-23,4,16,0,22594
-138,140,5,19,0,22595
205,151,11,25,1,22596
40,250,9,25,0,22597
0,0,1,0,1,22598
100,252,0,27,1,22599
0,0,2,0,1,22600
-183,76,3,19,1,22601
-45,261,3,26,1,22602
-135,-21,2,13,0,22603
-128,91,3,15,1,22604
0,0,6,0,0,22605
0,0,1,0,0,22606
53,101,10,11,1,22607
-3,252,1,25,1,22608
-35,213,5,21,0,22609
163,22,10,16,0,22610
130,18,6,13,1,22611
87,87,11,12,1,22612
0,0,0,0,0,22613
0,0,0,0,1,22614
95,237,0,25,1,22615
233,31,6,23,0,22616
0,0,9,0,1,22617
1,1,0,0,1,22618
44,12,3,4,0,22619
-7,230,0,23,0,22620
154,192,9,24,0,22621
121,205,7,23,1,22622
104,18,0,10,0,22623
-37,260,0,26,0,22624
-78,82,2,11,0,22625
58,63,4,8,0,22626
207,160,5,26,0,22627
172,186,2,25,1,22628
72,153,6,16,0,22629
9,95,3,9,0,22630
0,0,8,0,1,22631
0,0,2,0,1,22632
157,-2,2,15,1,22633
123,216,1,24,0,22634
-97,238,11,25,0,22635
-180,175,0,25,0,22636
-207,173,0,26,0,22637
23,1,1,2,1,22638
26,36,7,4,0,22639
-1,181,2,18,1,22640
62,156,3,16,1,22641
-153,123,11,19,1,22642
-45,244,1,24,0,22643
-200,174,2,26,0,22644
-120,110,4,16,1,22645
-131,229,5,26,0,22646
0,0,5,0,1,22647
6,-5,5,0,1,22648
195,42,11,19,1,22649
-91,171,0,19,1,22650
-84,68,2,10,0,22651
108,224,3,24,1,22652
0,0,9,0,1,22653
179,17,8,17,1,22654
0,0,0,0,0,22655
-133,238,1,27,1,22656
181,187,11,26,0,22657
10,156,0,15,1,22658
161,209,2,26,0,22659
0,0,2,0,1,22660
-98,247,0,26,0,22661
0,0,9,0,1,22662
86,108,1,13,0,22663
-133,48,2,14,0,22664
0,0,7,0,0,22665
230,36,5,23,0,22666
169,80,4,18,0,22667
-173,164,10,23,0,22668
-187,8,10,18,1,22669
143,17,10,14,0,22670
0,0,3,0,0,22671
0,0,4,0,1,22672
0,0,0,0,1,22673
174,-6,9,17,0,22674
-29,175,10,17,1,22675
90,140,0,16,1,22676
0,0,2,0,1,22677
103,25,4,10,0,22678
0,0,10,0,0,22679
-192,-3,2,19,0,22680
159,196,0,25,1,22681
0,0,8,0,1,22682
0,0,6,0,1,22683
192,168,11,25,0,22684
-68,34,6,7,1,22685
-87,151,0,17,1,22686
213,109,2,23,1,22687
57,36,3,6,1,22688
-156,36,9,16,0,22689
80,63,5,10,0,22690
21,121,9,12,0,22691
-122,-5,11,12,1,22692
-125,229,0,26,0,22693
84,140,9,16,1,22694
156,140,8,20,1,22695
0,0,7,0,0,22696
157,57,6,16,0,22697
-65,246,5,25,0,22698
-108,100,8,14,1,22699
111,128,9,16,0,22700
-68,126,3,14,1,22701
155,28,11,15,0,22702
206,9,6,20,1,22703
-14,262,0,26,0,22704
92,178,3,20,0,22705
105,134,2,17,0,22706
-23,33,5,4,1,22707
126,-3,2,12,0,22708
1,162,0,16,1,22709
84,58,3,10,0,22710
163,7,5,16,0,22711
61,11,7,6,0,22712
0,0,11,0,1,22713
211,156,5,26,0,22714
-181,207,3,27,0,22715
96,111,7,14,0,22716
0,0,5,0,0,22717
0,0,8,0,0,22718
-117,55,5,12,0,22719
-143,41,10,14,1,22720
144,71,8,16,0,22721
-74,162,1,17,0,22722
202,-6,3,20,0,22723
197,144,3,24,1,22724
0,0,0,0,1,22725
159,105,4,19,0,22726
62,97,11,11,0,22727
0,0,11,0,1,22728
84,181,6,19,0,22729
95,23,10,9,1,22730
13,13,3,1,0,22731
-191,156,3,24,0,22732
53,178,0,18,0,22733
-26,257,6,25,0,22734
104,3,10,10,0,22735
0,0,6,0,1,22736
0,0,1,0,0,22737
0,0,0,0,1,22738
-195,148,6,24,1,22739
0,0,1,0,0,22740
121,-23,6,12,0,22741
133,159,6,20,0,22742
-56,238,0,24,0,22743
0,0,9,0,1,22744
7,26,0,2,0,22745
196,-28,8,19,0,22746
122,121,5,17,0,22747
58,127,4,13,0,22748
0,0,2,0,1,22749
172,-6,1,17,0,22750
0,0,0,0,1,22751
12,282,1,28,0,22752
49,143,8,15,0,22753
0,0,4,0,0,22754
-33,105,3,11,0,22755
176,181,8,25,0,22756
69,122,8,14,1,22757
182,130,7,22,0,22758
-158,48,7,16,0,22759
11,251,7,25,0,22760
125,-34,9,12,1,22761
-134,241,11,27,0,22762
-134,230,10,26,0,22763
0,0,9,0,0,22764
148,150,4,21,1,22765
156,-10,4,15,1,22766
106,102,7,14,1,22767
0,0,2,0,1,22768
-153,197,5,24,0,22769
0,0,4,0,1,22770
-63,108,0,12,0,22771
-100,130,4,16,1,22772
6,-3,8,0,1,22773
144,0,2,14,1,22774
0,0,2,0,0,22775
0,0,8,0,1,22776
-18,89,3,9,1,22777
200,15,0,20,0,22778
1,257,0,25,0,22779
78,173,0,18,0,22780
0,0,3,0,1,22781
-39,168,4,17,0,22782
1,66,9,6,1,22783
-15,93,5,9,1,22784
-13,1,2,1,1,22785
0,0,0,0,0,22786
-11,269,11,26,1,22787
29,52,5,5,1,22788
-179,191,2,26,0,22789
91,189,5,20,0,22790
89,3,1,8,0,22791
0,0,6,0,1,22792
-98,-3,11,9,0,22793
44,248,9,25,0,22794
0,0,2,0,1,22795
2,135,4,13,1,22796
36,54,5,6,0,22797
-182,74,7,19,1,22798
